Nome: CAETITE
Codigo Estacao: 83339
Latitude: -14.07277777
Longitude: -42.48722221
Altitude: 876.29
Situacao: Fechada
Data Inicial: 1990-01-01
Data Final: 2019-07-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
1999-11-30;74,5;null;null;112,9;360,2;913,947191;25,363333;21,084;17,783333;81,033333;7,8;3,096629;null;
1999-12-31;93,4;null;null;170,9;167,9;913,790323;26,229032;21,356774;18,703704;79,596774;7,5;2,893548;null;
2000-01-31;106,9;null;null;220,6;78,6;913,503226;27,464516;null;null;72,943548;9,3;3,158696;null;
2000-02-29;133,5;null;null;226,2;18;915,1;28,751724;null;null;67,37069;8,3;3,626744;null;
2000-03-31;133;null;null;207;28,6;914,262366;28,03871;null;null;72,870968;7,5;3,741935;null;
2000-04-30;140,6;null;null;204,7;66,9;915,638889;27,496667;null;null;68,775;10;4,20814;null;
2000-05-31;157,6;null;null;225,7;3,7;916,501075;27,335484;null;null;61,258065;10;3,916129;null;
2000-06-30;154,8;null;null;217,2;1,8;918,183333;25,51;null;null;63,791667;9,1;4,565556;null;
2000-07-31;164,2;null;null;228,8;24,5;917,519355;25,174194;null;null;64,241935;9,5;4,787097;null;
2000-08-31;193,7;null;null;251,2;1,2;917,966667;27,316129;19,505161;16,1125;56,225806;10;4,648913;null;
2000-09-30;180,7;null;null;244,2;25,6;916,724444;27,043333;21,313333;16,583333;57,775;10;5,071111;null;
2000-10-31;267,1;null;null;287,5;12;915,730108;30,53871;24,167742;17,909677;47,830645;9,5;4,495699;null;
2000-11-30;118;null;null;162,5;138,8;913,705556;27,793333;22,504667;18,493333;68,266667;8;3,247778;null;
2000-12-31;67,3;null;null;141,4;357,2;913,977419;26,419355;21,861935;18,967742;83,669355;6,6;2,067391;null;
2001-01-31;118,9;null;null;235,6;47;914,275269;27,109677;21,847097;17,864516;71,274194;8,3;3,794624;null;
2001-02-28;164,8;null;null;246,1;4,4;914,014286;30,060714;24,019286;19,135714;57,205357;8;3,385714;null;
2001-03-31;121,6;null;null;200,8;84,5;915,147312;28,180645;22,751613;18,929032;71,056452;7,6;3,501075;null;
2001-04-30;160,7;null;null;253,2;16,6;915,85;28,213333;22,61;18,293333;62,975;8,3;4,332222;null;
2001-05-31;154,3;null;null;215,3;11,7;915,806452;28,522581;22,650968;18,151613;60,290323;8,8;3,211828;null;
2001-06-30;145,6;null;null;210,4;14,8;918,476667;25,3;20,136;16,09;63,183333;10,5;4,458427;null;
2001-07-31;163,5;null;null;219;17,8;918,670968;25,590323;19,931613;15,348387;60,362903;11,6;4,673118;null;
2001-08-31;168,1;null;null;230,8;13;920,298925;25,064516;19,627097;15,1;60,991935;10,8;5,453763;null;
2001-09-30;202,5;null;null;265,9;11,3;916,323333;28,233333;22,129333;16,71;53,310345;10,8;4,739326;null;
