Nome: SENHOR DO BONFIM
Codigo Estacao: 83088
Latitude: -10.443072
Longitude: -40.148244
Altitude: 532.09
Situacao: Desativada
Data Inicial: 1990-01-01
Data Final: 2011-07-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2001-04-30;213,3;null;null;202,6;5,3;951,876667;30,716667;25,268667;21,083333;59,733333;7;4,088889;null;
2001-05-31;194,4;null;null;226,1;39,9;951,819355;30,877419;25,206452;21,264516;59,467742;7;2,387097;null;
2001-06-30;100,7;null;null;125,7;145,1;954,483333;25,833333;21,705333;19,203333;77,833333;7;4,288889;null;
2001-07-31;103,4;null;null;145,4;55,8;954,864516;25,593548;21,089032;18,245161;75,887097;7;4;null;
2001-08-31;136,2;null;null;165,3;69,6;956,32043;25,680645;20,812903;17,719355;76,612903;7;4,569892;null;
2001-09-30;140;null;null;188;44;953,014444;28,263333;22,6;18,473333;68,068966;7;3,544444;null;
2001-10-31;193,2;null;null;215,8;35,7;951,743011;31,016129;24,83871;19,841935;58,790323;7;3,913978;null;
2001-11-30;243,1;null;null;252,7;1,4;949,78;33,03;26,675333;20,546667;47,216667;7;3,644444;null;
2001-12-31;198;null;null;189,8;75,2;949,783871;31,506452;25,872903;21,629032;59,475806;7;3,258065;null;
2002-01-31;88;null;null;148,1;205,6;950,106452;28,435484;23,907742;20,819355;75,846774;7;2,225806;null;
2002-02-28;118,7;null;null;204,6;91,1;950,744048;29,785714;24,55;20,767857;65,973214;7;2,988095;null;
2002-03-31;155,4;null;null;209,3;17,2;950,635484;30,667742;25,30629;20,951613;64,169355;7;3,634409;null;
2002-04-30;155,6;null;null;189,7;19,4;950,761111;30,486667;24,962;20,583333;61,591667;7;3,777778;null;
2002-05-31;99,3;null;null;185,8;65,3;952,565591;28,329032;23,265161;19,619355;69,112903;7;3,227359;null;
2002-06-30;77,6;null;null;119,2;66,1;955,198889;26,53;21,873333;18,76;75,475;7;4,212716;null;
2002-07-31;106,5;null;null;159,7;38,1;955,395699;26,787097;21,850968;18,358065;72,887097;7;3,655914;null;
2002-08-31;148,8;null;null;203,1;40,8;955,480645;27,683871;22,088387;17,880645;64,927419;7;4,408602;null;
2002-09-30;176,8;null;null;196,9;22,5;953,914444;30,053333;23,9;18,833333;58,583333;7;4,044444;null;
