Nome: ITIRUCU (JAGUAQUARA)
Codigo Estacao: 83295
Latitude: -13.52777777
Longitude: -40.11972221
Altitude: 757.53
Situacao: Desativada
Data Inicial: 1990-01-01
Data Final: 2016-01-30
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2002-08-31;74,5;null;null;166,2;80,5;934,294624;23,851613;18,545161;15,380645;84,41129;5,8;2,594624;null;
2002-09-30;71,5;null;null;147,6;67,9;932,245556;25,21;19,771333;16,586667;82,65;6;3,015556;null;
2002-10-31;148;null;null;224,8;5,6;930,897849;27,580645;20,611613;16,245161;75,395161;6,3;2,964516;null;
2002-11-30;153,9;null;null;205,4;16,2;930,525556;28,716667;21,944;17,896667;74,683333;5,5;3,074444;null;
2002-12-31;159,6;null;null;191,3;120,5;929,332258;29,716129;22,790323;18,416129;75,822581;5,1;2,544565;null;
2003-01-31;149,6;112,991556;112,991556;221,3;14,6;929,408602;30,419355;23,527097;18,845161;73,951613;6,3;2,639785;null;
2003-02-28;null;93,020988;93,020988;173,9;19,9;931,1125;29,107143;22,730714;18,660714;76,169643;4,6;2,442857;null;
2003-03-31;145,8;104,195268;54,579012;181,9;27,7;930,472581;29,76129;23,163871;19,235484;77,75;4,3;2,6;null;
2003-04-30;106,8;89,248677;55,2;182,6;55,2;932,214754;27,96;22,219333;18,833333;82,896552;6;2,489945;null;
2003-05-31;74,5;64,005265;64,005265;129,4;95,5;932,393548;25,496774;20,594839;17,632258;87,741935;6,1;2,691935;null;
2003-06-30;59,3;59,594809;59,594809;156,8;65,2;933,466667;23,513333;18,961333;15,976667;86,133333;4,6;2,033333;null;
2003-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2003-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2003-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2003-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2003-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2003-12-31;144,9;null;null;223,7;28,3;929,33913;30,058065;22,786452;17,987097;74,064516;5,1;2,951087;null;
2004-01-31;103,4;null;null;144,3;195;927,836559;28,277419;22,585161;18,835484;81,290323;5,3;2,844086;null;
2004-02-29;72,2;null;null;169,3;65,7;929,331034;27,9;22,414483;18,706897;81,491379;5;2,457471;null;
2004-03-31;64,4;null;null;110,2;156,4;930,06129;26,796774;21,986452;18,567742;85,870968;4,3;2,01129;null;
2004-04-30;63,3;null;null;159,8;28,5;930,865;26,686667;21,433333;18,153333;86,633333;5,8;2,26;null;
2004-05-31;46,3;null;null;140,7;86,9;932,427419;25,164516;20,412903;17,403226;88,895161;3,5;1,779032;null;
2004-06-30;34,6;null;null;104,3;59,6;935,063333;22,85;18,580667;15,533333;89,233333;4,5;1,803333;null;
2004-07-31;40,7;null;null;149,9;61,9;934,579032;22,216129;17,66129;14,435484;87,451613;6,5;2,28871;null;
2004-08-31;82,4;null;null;217,7;3,7;934,867742;24,645161;18,484516;14,429032;80,387097;5;2,345161;null;
2004-09-30;100,7;null;null;214,1;11,5;933,823333;26,02;19,168;14,606667;75,62963;5,1;2,513333;null;
2004-10-31;113,1;null;null;172;34,2;931,317742;27,393548;20,868387;16,735484;null;4,8;2,653226;null;
2004-11-30;109,5;null;null;179,4;203;930,203333;28,08;21,831333;17,536667;null;6;2,483333;null;
2004-12-31;115,2;null;null;222,4;46,1;929,733871;28,919355;22,246452;17,525806;null;4;2,321666;null;
2005-01-31;122,1;null;null;186,4;12,7;928,974194;29,8;23,176129;18,625806;null;4,5;2,382258;null;
2005-02-28;91,8;null;null;163,8;219,2;929,003571;29,207143;22,897857;18,792857;null;6,3;2,792857;null;
2005-03-31;84,3;null;null;220,7;141,9;930,122581;28,758065;22,819355;18,76129;null;4,6;2,162903;null;
2005-04-30;42;null;null;136,7;124,2;931,213333;26,226667;21,327333;18,296667;null;3,8;1,81;null;
2005-05-31;49;null;null;169,9;67,7;932,030645;25,158065;20,259355;17,132258;null;3,8;2,156452;null;
2005-06-30;34;null;null;97,3;73;933,606667;23,103333;18,856667;16,09;null;6;2,305;null;
2005-07-31;39,4;null;null;135,8;66,7;935,3;22,33871;17,674194;14,283871;null;6;2,333871;null;
2005-08-31;52,1;null;null;150,8;77,5;934,691935;23,396774;18,295484;14,732258;null;4,8;2,135484;null;
2005-09-30;69,7;null;null;152,9;36,1;933,446667;25,456667;19,672;15,936667;null;4,1;2,331667;null;
2005-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2005-11-30;67,9;null;null;137,3;57;929,876271;27,513333;21,332667;17,25;null;4,8;2,521336;null;
2005-12-31;94,6;null;null;169,3;52,3;928,962903;28,36129;21,957419;17,670968;null;4,3;2,418674;null;
2006-01-31;94,2;null;null;187,3;42,1;930,053226;28,351613;21,830968;17,609677;null;5,1;2,38871;null;
2006-02-28;124,4;null;null;227,1;11,3;928,907143;31,878571;23,873571;18,767857;null;4;2,423214;null;
2006-03-31;88,8;null;null;141,6;174,6;929,5;29,477419;23,143226;19,077419;null;4,8;2,040323;null;
2006-04-30;41;null;null;122,9;116;929,568333;26,506667;21,733333;18,69;null;5;1,81;null;
2006-05-31;46,8;67,826653;67,826653;155,7;20,5;932,456452;24,951613;19,834839;16,364516;null;4;1,874194;null;
2006-06-30;36;52,093673;52,093673;98,1;111,7;934,336667;22,176667;17,851333;14,883333;null;5,3;2,295;null;
2006-07-31;53,8;52,103812;52,103812;159,1;43,6;934,875806;23,570968;17,731613;13,864516;null;4,8;2,122581;null;
2006-08-31;60,8;58,965814;58,965814;163,8;33,1;934,206452;24,222581;18,464516;14,567742;null;4,1;2,237097;null;
2006-09-30;67,1;64,84623;64,84623;134;42,6;933,496667;25,36;19,230667;15,04;null;5,1;2,501667;null;
2006-10-31;64;81,912311;81,912311;97,3;75,4;931,12459;26,329032;20,708;17,070968;null;4,5;2,327869;null;
2006-11-30;72;89,568505;89,568505;163,9;157,9;929,66;27,583333;21,698;17,473333;null;4,6;2,351667;null;
2006-12-31;94,2;106,913377;106,913377;201,5;92,6;930,469355;29,245161;22,490968;17,912903;null;5;2,401613;null;
2007-01-31;106,3;107,36159;105,818118;206,9;33,6;930,090323;30,196774;23,050323;18,545161;null;4,1;2,369355;null;
2007-02-28;32,8;86,702818;86,702818;109,9;226,1;930,078571;27,567857;22,146429;18,635714;null;4,5;1,967273;null;
2007-03-31;35,5;87,760437;87,760437;195,7;71,2;930,867742;27,477419;21,480645;17,364516;null;3,5;1,912903;null;
2007-04-30;54,7;81,328952;81,328952;160,8;76,2;931,073333;27,116667;21,464828;17,868966;null;3,3;1,691667;null;
2007-05-31;50,3;69,389815;69,389815;155,1;28,4;932,154839;25,377419;19,888387;16,241935;null;5,6;1,932258;null;
2007-06-30;43,8;56,802107;56,802107;134,6;57,1;934,218333;23,826667;18,608;14,953333;null;3,6;1,825;null;
2007-07-31;49,2;56,895404;56,895404;161,7;58,7;934,216393;23,703226;18,445161;15,009677;null;6,2;1,879032;null;
2007-08-31;48,7;52,658933;52,658933;141,2;73,3;934,854839;22,974194;17,477419;13,725806;null;5;2,285268;null;
2007-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2007-10-31;83,1;75,796387;28,7;179,4;28,7;931,867742;26,664516;20,090968;16,009677;null;5;2,561034;null;
2007-11-30;104,5;90,506586;90,506586;190,9;137,5;930,195;28,216667;21,63;17,086667;null;5,3;2,6037;null;
2007-12-31;84,4;92,732737;92,732737;189,2;105,4;929,306452;27,867742;21,46;17,290323;null;4,1;2,22102;null;
2008-01-31;111,9;103,195795;64,860677;226,3;5,2;929,233871;29,541935;22,189677;17,267742;null;4,5;2,429032;null;
2008-02-29;80,2;92,572474;92,572474;179,4;174,5;929,598276;29,07931;22,381379;18,096552;null;3,6;2,222183;null;
2008-03-31;69,9;95,198856;95,198856;172,3;132;929,440323;28,683871;22,377419;18,254839;null;3,6;1,965914;null;
2008-04-30;62,2;88,257589;88,257589;188;26,9;929,126667;28,41;22,232667;18,243333;null;3,5;1,818815;null;
2008-05-31;null;69,337582;61,842411;126,8;null;931,748936;26,295833;20,470435;16,733333;null;4,8;2,001298;null;
2008-06-30;46,4;56,793671;56,793671;119,3;96,2;933,56;23,553333;18,528;14,96;null;3,3;1,911667;null;
2008-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2008-08-31;null;59,747813;23,8;190,3;23,8;933,341935;24,964516;18,587742;14,267742;null;4,3;2,148637;null;
2008-09-30;69,2;68,00607;31,4;168,3;31,4;933,44;25,783333;19,612;15,336667;null;5,1;2,298333;null;
