Nome: BARRA
Codigo Estacao: 83179
Latitude: -11.084858
Longitude: -43.138998
Altitude: 407.5
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2004-04-30;null;null;null;286,3;23,3;965,934444;33,043333;26,195333;19,056667;64,458333;3,6;1,472222;null;
2004-05-31;null;null;null;271,2;0;967,083871;32,609677;25,679355;18,793548;58,943548;4,1;1,782796;null;
2004-06-30;null;null;null;287,3;0;969,857778;31,686667;24,241333;16,946667;56,35;4,1;1,756667;null;
2004-07-31;null;null;null;315,3;0;968,665591;31,932258;24,115484;16,109677;51,387097;5;1,954839;null;
2004-08-31;null;null;null;320,3;0;968,967742;33,780645;25,715484;18,377419;45,862903;5;1,984946;null;
2004-09-30;null;null;null;317,1;0;967,082222;34,69;26,828;17,9;38,233333;6,3;2,608889;null;
2004-10-31;null;null;null;282,5;27,5;964,607527;35,548387;28,447097;20,596774;44,491935;6;2,612903;null;
2004-11-30;null;null;null;249,4;35,2;963,996667;35,183333;28,192;21,33;50,7;8,3;2,707778;null;
2004-12-31;null;null;null;276,5;30,4;963,874194;35,193548;27,987742;20,225806;52,895161;5,3;2,174815;null;
2005-01-31;null;null;null;218,1;185;964,012903;33,309677;26,616774;20,532258;66,935484;5,8;1,893548;null;
2005-02-28;null;null;null;198,8;158,4;964,233333;32,178571;26,097143;20,275;71,508929;5,4;1,804762;null;
2005-03-31;null;null;null;247,8;69;965,370968;32,722581;26,492903;20,425806;65,943548;4,6;1,824731;null;
2005-04-30;null;null;null;249,4;99,7;965,981111;32,71;26,083333;19,186667;58,741667;4;1,578889;null;
2005-05-31;null;null;null;268;81,4;967,063441;31,435484;24,843226;17,941935;60,282258;4,6;1,786022;null;
2005-06-30;null;null;null;254,9;0;968,421111;31,676667;24,828;18,866667;61,833333;5,1;1,984444;null;
2005-07-31;null;null;null;300,2;0;969,884946;31,987097;24,556774;19,083871;54,66129;6,6;1,984946;null;
2005-08-31;null;null;null;320,3;0;968,769892;33,277419;26,006452;20,470968;51,064516;6;2,643011;null;
2005-09-30;null;null;null;294,3;0;966,795556;35,093333;27,785333;20,8;44,541667;6;3,04;null;
2005-10-31;null;null;null;310,9;4,9;964,755914;36,693548;29,310323;22,229032;46,290323;7,3;2,795699;null;
2005-11-30;null;null;null;244,9;74,4;963,767778;34,373333;27,863333;21,753333;57,291667;5,5;2,504962;null;
2005-12-31;null;null;null;225,1;52,7;963,783871;32,767742;26,636774;21,109677;63,75;5;2,131493;null;
2006-01-31;null;null;null;330;7,7;963,695699;35,864516;28,754194;21,677419;47,58871;5,1;2,341935;null;
2006-02-28;null;null;null;215,5;96,6;964,017857;34,567857;27,827143;22,217857;58,008929;4,5;1,74881;null;
2006-03-31;null;null;null;228;173,8;965,056989;32,232258;26,205161;21,587097;69,306452;5;1,816129;null;
2006-04-30;null;null;null;217,5;302,4;965,237778;30,75;25,326667;21,17;72,475;5,1;1,464444;null;
2006-05-31;null;131,672439;110,8;259,1;10,8;967,529032;31,048387;24,95871;19,519355;59,919355;5,1;1,512903;null;
2006-06-30;null;84,882733;0;281,7;0;969,213333;31,29;23,489333;15,95;55,75;4,6;1,718889;null;
2006-07-31;null;125,700217;0;307,1;0;969,423656;32,051613;23,957419;15,732258;49,927419;5;1,908602;null;
2006-08-31;null;118,428981;0;321,7;0;968,303226;33,258065;25,656129;18,203226;47,241935;6,1;2,702151;null;
2006-09-30;null;153,804482;0;284,4;0;966,92;35,013333;27,66;20,486667;46,883333;5,5;2,648889;null;
2006-10-31;null;213,850137;79,8;248,7;79,8;964,695699;34,806452;28,203226;22,76129;52,241935;6;2,617204;null;
2006-11-30;null;177,666025;111,1;230,8;111,1;964,152222;33,02;26,784667;21,393333;59,1;4,6;1,852222;null;
2006-12-31;null;164,289486;63,1;287,1;63,1;964,71828;34,2;27,540645;21,425806;52,637097;5;1,933333;null;
2007-01-31;null;182,430329;16,8;259,5;16,8;964,28172;35,003226;28,36;22,586667;50,887097;5,1;2,174194;null;
2007-02-28;null;132,862049;132,862049;174,4;244,7;965,695181;30,653571;25,574286;21,762963;70,535714;4,5;1,646429;null;
2007-03-31;null;143,775671;120,9;302,7;20,9;965,4;33,067742;26,707742;20,087097;54,975806;4,1;1,693548;null;
2007-04-30;null;177,069697;1,9;243,9;1,9;965,365556;33,623333;26,956;20,416667;56,4;5,5;1,581111;null;
2007-05-31;null;126,674023;1,9;311,8;1,9;966,449462;33,751613;26,06;18,66129;53,879032;5;1,964516;null;
2007-06-30;null;97,747181;,6;289;,6;968,564444;32,286667;24,512667;17,48;54,108333;4,6;1,873333;null;
2007-07-31;null;110,12412;0;317,3;0;968,439785;32,767742;25,127742;18,122581;50,443548;5,6;1,839218;null;
2007-08-31;null;106,311815;0;320,6;0;968,709677;32,454839;24,758065;16,741935;46,5;5,6;2,504301;null;
2007-09-30;null;135,736374;0;296,3;0;968,184444;33,993333;26,569333;19,173333;42,35;5,6;2,855556;null;
2007-10-31;null;186,153307;3;320,2;3;964,974194;35,796774;28,676129;21,829032;42,048387;6;2,993548;null;
2007-11-30;null;181,938496;103,5;269,4;103,5;963,135227;35,586667;28,657333;22,623333;50,016667;null;null;null;
2007-12-31;null;150,504963;99,8;275,5;99,8;963,991398;33,254839;26,764516;20,73871;58,548387;null;null;null;
2008-01-31;null;202,832592;20,6;264,4;20,6;963,597849;34,670968;27,598065;21,503226;55,919355;null;null;null;
2008-02-29;null;165,585732;150,4;218,4;150,4;964,732184;33,434483;26,885517;21,982759;61,301724;5;1,94877;null;
2008-03-31;null;129,589732;107,6;203,5;107,6;964,73871;31,580645;25,906452;21,519355;67,25;3,3;1,432258;null;
