Nome: CARINHANHA
Codigo Estacao: 83408
Latitude: -14.29749999
Longitude: -43.77138888
Altitude: 455.25
Situacao: Fechada
Data Inicial: 1990-01-01
Data Final: 2020-10-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2003-12-31;230,8;null;null;249,1;113,6;959,062366;34,216129;27,718065;22,564516;57,233871;5,5;2,184946;null;
2004-01-31;110,6;null;null;158,9;199,4;958,41828;30,496774;25,343226;21,4;77;5;2,27957;null;
2004-02-29;80,9;null;null;196,2;221,9;960,373563;30,131034;24,944138;21,089655;79,051724;4,6;1,824138;null;
2004-03-31;88,1;null;null;201,3;146,6;960,284946;29,777419;24,491613;20,825806;78,903226;4,5;1,888172;null;
2004-04-30;114,3;null;null;257,9;48,4;960,918889;31,08;24,790667;20,086667;71,375;4,1;1,816667;null;
2004-05-31;177,5;null;null;276,4;,2;962,53871;31,851613;24,727097;18,651613;61,846774;5;2,075269;null;
2004-06-30;202,7;null;null;279,8;0;965,495556;30,376667;22,768;15,656667;55,808333;5,7;2,224444;null;
2004-07-31;228,7;null;null;298,5;0;964,432258;30,109677;22,535484;15,254839;52,209677;5,5;2,480645;null;
2004-08-31;286,7;null;null;310,6;0;964,527957;32,122581;24,254194;16,03;42,91129;5,8;2,505376;null;
2004-09-30;375,2;null;null;309,6;0;962,458889;33,9;25,840667;17,88;38,166667;6,3;3,045556;null;
